Label 1,Label 2,Label 3,   Max Age (Ma)   ,   Min Age (Ma)   ,   MinDat ID   ,   Locality containing Mineral   ,   Dated Locality ID   ,   Dated Locality (Max Age)   ,   Reference (Max Age)   ,   Reference (Min Age)   ,   Query Minerals at Locality   ,   # of Query Minerals at Locality   ,   # of sublocalities with Query Minerals   ,   # of dated sublocalities   ,   Lat Deg   ,   Lat Min   ,   Lat Sec   ,   Lon Deg   ,   Lon Min   ,   Lon Sec   ,   Decimal Degree   
MD ,,Y,445,445,726,"Xitieshan Mine, Xitieshan, Da Qaidam Co. (Dachaidan Co.), Haixi Autonomous Prefecture, Qinghai Province, China",726,"Xitieshan Mine, Xitieshan, Da Qaidam Co. (Dachaidan Co.), Haixi Autonomous Prefecture, Qinghai Province, China",Moiser et al. (2009),Moiser et al. (2009),Acanthite,1,,,37,19,46,95,34,3,"37.329444444444,95.5675"
MD ,,O,201,145,135302,"Kendekeke Mine (Kendekok Mine), Qimantage Mts, Golmud Co. (Ge'ermu Co.), Haixi Autonomous Prefecture, Qinghai Province, China",135302,"Kendekeke Mine (Kendekok Mine), Qimantage Mts, Golmud Co. (Ge'ermu Co.), Haixi Autonomous Prefecture, Qinghai Province, China",Chen et al. (2007),Chen et al. (2007),Acanthite,1,,,37,1,24,91,46,15,"37.023333333333,91.770833333333"
MD ,,O,201,145,187039,"Yemaquan Mine, Qimantage Mts, Golmud Co. (Ge'ermu Co.), Haixi Autonomous Prefecture, Qinghai Province, China",187039,"Yemaquan Mine, Qimantage Mts, Golmud Co. (Ge'ermu Co.), Haixi Autonomous Prefecture, Qinghai Province, China",Chen et al. (2007),Chen et al. (2007),Acanthite,1,,,37,0,12,91,58,53,"37.003333333333,91.981388888889"
MD ,,,,,231676,"Hutouya Mine, Qimantage Mts, Mangnai Co. (Mangya Co.), Haixi Autonomous Prefecture, Qinghai Province, China",,,,,Acanthite,1,,,37,2,41,91,41,3,"37.044722222222,91.684166666667"
MD ,,Y,1000,1000,156485,"Donggouba Au-Ag-polymetallic Deposit, Tongchang Ore Field, Lüeyang Co., Hanzhong Prefecture, Shaanxi Province, China",156485,"Donggouba Au-Ag-polymetallic Deposit, Tongchang Ore Field, Lüeyang Co., Hanzhong Prefecture, Shaanxi Province, China",Moiser et al. (2009),Moiser et al. (2009),Acanthite,1,,,33,14,0,106,20,20,"33.233333333333,106.33888888889"
MD ,,,,,156634,"Mayuan Pb-Zn Deposit, Nanzheng Co., Hanzhong Prefecture, Shaanxi Province, China",,,,,Acanthite,1,,,32,32,0,107,21,0,"32.533333333333,107.35"
MD ,,,,,144136,"Yindongzi Pb-Ag Deposit, Zhashui Co., Shangluo Prefecture, Shaanxi Province, China",,,,,Acanthite,1,,,33,40,0,108,35,10,"33.666666666667,108.58611111111"
MD ,,,,,12106,"Jiaojia Mine, Jiaojia-Xincheng Gold Camp, Laizhou Co., Yantai Prefecture, Jiaodong Peninsula (Jiaodong Gold Province), Shandong Province, China",,,,,Acanthite,1,,,37,24,7,120,7,54,"37.401944444444,120.13166666667"
MD ,,,,,26657,"Xincheng Mine, Xincheng-Hexi Ore Field, Jiaojia-Xincheng Gold Camp, Laizhou Co., Yantai Prefecture, Jiaodong Peninsula (Jiaodong Gold Province), Shandong Province, China",,,,,Acanthite,1,,,37,25,51,120,8,47,"37.430833333333,120.14638888889"
MD ,,,,,243118,"Penglai Au Deposit, Penglai Co., Yantai Prefecture, Jiaodong Peninsula (Jiaodong Gold Province), Shandong Province, China",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,232828,"Heshangzhuang Ag Deposit, Qixia Co., Yantai Prefecture, Jiaodong Peninsula (Jiaodong Gold Province), Shandong Province, China",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,243961,"Hulukuang Ag-Pb Deposit, Qixia Co., Yantai Prefecture, Jiaodong Peninsula (Jiaodong Gold Province), Shandong Province, China",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,232822,"Tianjia Ag Deposit, Tingkou, Qixia Co., Yantai Prefecture, Jiaodong Peninsula (Jiaodong Gold Province), Shandong Province, China",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,144536,"Xiangkuang Pb-Zn Deposit, Qixia Co., Yantai Prefecture, Jiaodong Peninsula (Jiaodong Gold Province), Shandong Province, China",,,,,Acanthite,1,,,37,25,0,121,2,30,"37.416666666667,121.04166666667"
MD ,,,,,27657,"Funan Au Deposit, Zhaoyuan Co., Yantai Prefecture, Jiaodong Peninsula (Jiaodong Gold Province), Shandong Province, China",,,,,Acanthite,1,,,37,24,13,120,16,16,"37.403611111111,120.27111111111"
MD ,,,,,157309,"Huangbuling Mine (Huangpuling Mine), Zhaoyuan Co., Yantai Prefecture, Jiaodong Peninsula (Jiaodong Gold Province), Shandong Province, China",,,,,Acanthite,1,,,37,21,30,120,9,40,"37.358333333333,120.16111111111"
MD ,,O,145,66,64180,"Guilaizhuang Mine, Tongshi Complex, Pingyi Co., Linyi Prefecture, Shandong Province, China",64180,"Guilaizhuang Mine, Tongshi Complex, Pingyi Co., Linyi Prefecture, Shandong Province, China",Chen et al. (2007),Chen et al. (2007),Acanthite,1,,,35,22,14,117,48,10,"35.370555555556,117.80277777778"
   ,,O,145,66,26688,"Yinan Mine, Yinan Co., Linyi Prefecture, Shandong Province, China",26688,"Yinan Mine, Yinan Co., Linyi Prefecture, Shandong Province, China",Chen et al. (2007),Chen et al. (2007),Acanthite,1,,,35,35,39,118,26,28,"35.594166666667,118.44111111111"
MD ,R,O,145,66,145604,"Tongjing Mine, Yinan Mine, Yinan Co., Linyi Prefecture, Shandong Province, China",26688,"Yinan Mine, Yinan Co., Linyi Prefecture, Shandong Province, China",Chen et al. (2007),Chen et al. (2007),Acanthite,1,,,35,35,37,118,28,34,"35.593611111111,118.47611111111"
MD ,,,,,243962,"Tiezhai Mine, Linqu Co., Weifang Prefecture, Shandong Province, China",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,O,201,66,187029,"Diaoquan Cu-Ag Deposit, Lingqiu Co., Datong Prefecture, Shanxi Province, China",187029,"Diaoquan Cu-Ag Deposit, Lingqiu Co., Datong Prefecture, Shanxi Province, China",Chen et al. (2007),Chen et al. (2007),Acanthite,1,,,39,31,18,114,29,46,"39.521666666667,114.49611111111"
MD ,,,,,188444,"66 Line Mine, Gaoliangchun, Lingqiu Co., Datong Prefecture, Shanxi Province, China",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,261513,"Mapo-Shanshenmiao Mn-Ag Deposit, Lingqiu Co., Datong Prefecture, Shanxi Province, China",,,,,Acanthite,1,,,39,21,0,114,12,15,"39.35,114.20416666667"
MD ,,,,,123277,"Hongda Mine, Xiaoqinggou Ag-Mn Deposit, Lingqiu Co., Datong Prefecture, Shanxi Province, China",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,187837,"Zhijiadi Mine, Lingqiu Co., Datong Prefecture, Shanxi Province, China",,,,,Acanthite,1,,,39,21,26,114,12,41,"39.357222222222,114.21138888889"
MD ,,,,,156120,"Buziwan Mine (Puziwan Mine; Boziwan Mine; Baoziwan Mine; Poziwan Mine), Yanggao Co., Datong Prefecture, Shanxi Province, China",,,,,Acanthite,1,,,40,21,18,113,37,21,"40.355,113.6225"
MD ,,,,,225058,"Gaofan Ag-Au Deposit, Dai Co., Xinzhou Prefecture, Shanxi Province, China",,,,,Acanthite,1,,,38,56,30,112,57,0,"38.941666666667,112.95"
MD ,,,,,143408,"Yixingzhai Au-Ag Deposit, Fanshi Co., Xinzhou Prefecture, Shanxi Province, China",,,,,Acanthite,1,,,39,23,30,113,35,0,"39.391666666667,113.58333333333"
MD ,,,,,228658,"Donggou Cu Deposit, Zhongtiaoshan Ore Field, Jiang Co., Yuncheng Prefecture, Shanxi Province, China",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,R,O,2200,2076,156132,"Bizigou Cu Deposit (Bizhigou Cu Deposit), Zhongtiaoshan Ore Field, Yuanqu Co., Yuncheng Prefecture, Shanxi Province, China",142700,"Tongkuangyu Cu Deposit, Zhongtiaoshan Ore Field, Yuanqu Co., Yuncheng Prefecture, Shanxi Province, China",Singer et al. (2008),Chen et al. (1998),Acanthite,1,,,35,18,0,111,35,0,"35.3,111.58333333333"
MD ,R,O,2200,2076,156131,"Hujiayu Cu Deposit, Zhongtiaoshan Ore Field, Yuanqu Co., Yuncheng Prefecture, Shanxi Province, China",142700,"Tongkuangyu Cu Deposit, Zhongtiaoshan Ore Field, Yuanqu Co., Yuncheng Prefecture, Shanxi Province, China",Singer et al. (2008),Chen et al. (1998),Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,Y,217,217,146933,"Gacun Mine, Maqiong, Baiyu Co., Garzê Autonomous Prefecture (Ganzi Autonomous Prefecture), Sichuan Province, China",146933,"Gacun Mine, Maqiong, Baiyu Co., Garzê Autonomous Prefecture (Ganzi Autonomous Prefecture), Sichuan Province, China",Moiser et al. (2009),Moiser et al. (2009),Acanthite,1,,,31,11,4,99,32,19,"31.184444444444,99.538611111111"
MD ,,Y,233,233,144903,"Xiacun Ag Deposit (Jiacun Ag Deposit), Baiyu Co., Garzê Autonomous Prefecture (Ganzi Autonomous Prefecture), Sichuan Province, China",144903,"Xiacun Ag Deposit (Jiacun Ag Deposit), Baiyu Co., Garzê Autonomous Prefecture (Ganzi Autonomous Prefecture), Sichuan Province, China",Moiser et al. (2009),Moiser et al. (2009),Acanthite,1,,,31,15,0,99,34,0,"31.25,99.566666666667"
MD ,,,,,147154,"Xiasai Ag-polymetallic Deposit (Xiazhai Ag-polymetallic Deposit), Batang Co., Garzê Autonomous Prefecture (Ganzi Autonomous Prefecture), Sichuan Province, China",,,,,Acanthite,1,,,30,26,5,99,34,30,"30.434722222222,99.575"
MD ,,,,,244108,"Wuyi Pb-Zn Deposit, Butuo Co., Liangshan Autonomous Prefecture, Sichuan Province, China",,,,,Acanthite,1,,,27,28,7,102,56,50,"27.468611111111,102.94722222222"
MD ,,,,,146946,"Huidong Lead-zinc Mine (Daliangzi Pb-Zn Deposit), Huidong Co., Liangshan Autonomous Prefecture, Sichuan Province, China",,,,,Acanthite,1,,,26,38,0,102,52,0,"26.633333333333,102.86666666667"
MD ,,,,,254072,"Xintian Au Deposit, Huidong Co., Liangshan Autonomous Prefecture, Sichuan Province, China",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,O,100,100,153539,"Luchang-Datongchang Ag-Cu Deposit, Huili Co., Liangshan Autonomous Prefecture, Sichuan Province, China",153539,"Luchang-Datongchang Ag-Cu Deposit, Huili Co., Liangshan Autonomous Prefecture, Sichuan Province, China",Cox et al. (2003),Cox et al. (2003),Acanthite,1,,,26,31,21,102,12,0,"26.5225,102.2"
MD ,,,,,146948,"Tianbaoshan Zn-Pb-Ag Deposit, Huili Co., Liangshan Autonomous Prefecture, Sichuan Province, China",,,,,Acanthite,1,,,26,58,0,102,15,0,"26.966666666667,102.25"
MD ,,,,,73232,"Maoniuping Mine, Mianning Co., Liangshan Autonomous Prefecture, Sichuan Province, China",,,,,Acanthite,1,,,28,26,52,101,58,44,"28.447777777778,101.97888888889"
MD ,,,,,242597,"Liutie Pb-Zn Deposit (Lutie Pb-Zn Deposit), Quezhushan Pb-Zn Ore Field, Ningnan Co., Liangshan Autonomous Prefecture, Sichuan Province, China",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,228415,"Yinchanggou-Qiluogou Pb-Zn Deposit, Quezhushan Pb-Zn Ore Field, Ningnan Co., Liangshan Autonomous Prefecture, Sichuan Province, China",,,,,Acanthite,1,,,27,5,38,102,47,38,"27.093888888889,102.79388888889"
MD ,,,,,229062,"Lawu Cu-Pb-Zn Deposit, Damxung Co. (Dangxiong Co.), Lhasa Prefecture, Tibet Autonomous Region, China",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,O,16.16,14.2,134576,"Jiama Cu-polymetallic Deposit (Gyama Cu-polymetallic Deposit; Jiamachikang Cu-polymetallic Deposit), Maizhokunggar Co. (Mozhugongka Co.), Lhasa Prefecture, Tibet Autonomous Region, China",134576,"Jiama Cu-polymetallic Deposit (Gyama Cu-polymetallic Deposit; Jiamachikang Cu-polymetallic Deposit), Maizhokunggar Co. (Mozhugongka Co.), Lhasa Prefecture, Tibet Autonomous Region, China",Singer et al. (2008),Singer et al. (2008),Acanthite,1,,,29,42,40,91,50,20,"29.711111111111,91.838888888889"
MD ,,,,,254109,"Zhulang Cu-Ag Deposit, Coqên Co. (Cuoqin Co.), Ngari Prefecture, Tibet Autonomous Region, China",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,225358,"Hongxingshan Pb-Zn-(Ag) Deposit, Hami Co. (Kumul Co.; Qumul Co.), Hami Prefecture (Kumul Prefecture; Qumul Prefecture), Xinjiang Autonomous Region, China",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,135432,"Mazhuangshan Au Deposit, Hami Co. (Kumul Co.; Qumul Co.), Hami Prefecture (Kumul Prefecture; Qumul Prefecture), Xinjiang Autonomous Region, China",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,123466,"Weiquan Mine, Hami Co. (Kumul Co.; Qumul Co.), Hami Prefecture (Kumul Prefecture; Qumul Prefecture), Xinjiang Autonomous Region, China",,,,,Acanthite,1,,,41,52,15,91,43,50,"41.870833333333,91.730555555556"
MD ,,,,,232606,"Jinshan Ag-Cu-Pb-Zn Deposit, Xiaoshitouquan Ag-Cu Ore Field, Hami Co. (Kumul Co.; Qumul Co.), Hami Prefecture (Kumul Prefecture; Qumul Prefecture), Xinjiang Autonomous Region, China",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,229767,"Tongshan Cu Deposit, Xiaoshitouquan Ag-Cu Ore Field, Hami Co. (Kumul Co.; Qumul Co.), Hami Prefecture (Kumul Prefecture; Qumul Prefecture), Xinjiang Autonomous Region, China",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,232604,"Yinshan Ag-Cu-Pb-Zn Deposit, Xiaoshitouquan Ag-Cu Ore Field, Hami Co. (Kumul Co.; Qumul Co.), Hami Prefecture (Kumul Prefecture; Qumul Prefecture), Xinjiang Autonomous Region, China",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,192142,"Yuxi Ag Deposit, Hami Co. (Kumul Co.; Qumul Co.), Hami Prefecture (Kumul Prefecture; Qumul Prefecture), Xinjiang Autonomous Region, China",,,,,Acanthite,1,,,41,37,25,93,41,35,"41.623611111111,93.693055555556"
MD ,,,,,255179,"Ku'ergasi Au-Cu Occurrence, Kukexiluke, Tashiku'ergan Co. (Taxkorgan Co.; Tashqurqan Co.), Kashi Prefecture (Kashgar Prefecture; Qeshqer Prefecture), Xinjiang Autonomous Region, China",,,,,Acanthite,1,,,37,48,50,75,46,0,"37.813888888889,75.766666666667"
MD ,,,,,255181,"Yesitashi Ag-Cu Occurrence (Yesitashen Ag-Cu Occurrence), Kukexiluke, Tashiku'ergan Co. (Taxkorgan Co.; Tashqurqan Co.), Kashi Prefecture (Kashgar Prefecture; Qeshqer Prefecture), Xinjiang Autonomous Region, China",,,,,Acanthite,1,,,37,47,20,75,45,10,"37.788888888889,75.752777777778"
MD ,,Y,371,371,20269,"Ashele Cu-Zn Deposit (Ashelei Cu-Zn Deposit), Habahe Co. (Kaba Co.; Qaba Co.), Aletai Prefecture (Altay Prefecture), Yili Hasake Autonomous Prefecture (Ili Kazakh Autonomous Prefecture), Xinjiang Autonomous Region, China",20269,"Ashele Cu-Zn Deposit (Ashelei Cu-Zn Deposit), Habahe Co. (Kaba Co.; Qaba Co.), Aletai Prefecture (Altay Prefecture), Yili Hasake Autonomous Prefecture (Ili Kazakh Autonomous Prefecture), Xinjiang Autonomous Region, China",Moiser et al. (2009),Moiser et al. (2009),Acanthite,1,,,48,15,16,86,18,45,"48.254444444444,86.3125"
MD ,,O,70,70,228825,"Dayao Copper Mine, Dayao Co., Chuxiong Autonomous Prefecture, Yunnan Province, China",192407,"Liuju Cu Deposit (Luzhou Cu Deposit; Liuzu Cu Deposit; Liuzhi Cu Deposit), Dayao Copper Mine, Dayao Co., Chuxiong Autonomous Prefecture, Yunnan Province, China",Cox et al. (2003),Cox et al. (2003),Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,O,70,70,228364,"Haojiahe Cu Deposit, Mouding Co., Chuxiong Autonomous Prefecture, Yunnan Province, China",228364,"Haojiahe Cu Deposit, Mouding Co., Chuxiong Autonomous Prefecture, Yunnan Province, China",Cox et al. (2003),Cox et al. (2003),Acanthite,1,,,23,44,60,103,34,60,"23.75,103.58333333333"
MD ,,,,,134598,"Yao'an Au-Ag Deposit, Yao'an Co., Chuxiong Autonomous Prefecture, Yunnan Province, China",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,155526,"Jinbaoshan Pt-Pd-Ni-Cu Deposit (Jingbaoshan Pt-Pd-Ni-Cu Deposit), Midu Co., Dali Autonomous Prefecture, Yunnan Province, China",,,,,Acanthite,1,,,25,3,0,100,52,0,"25.05,100.86666666667"
MD ,,,,,154564,"Baiyangchang Zn-Pb-Cu-Ag Deposit, Yunlong Co., Dali Autonomous Prefecture, Yunnan Province, China",,,,,Acanthite,1,,,26,7,0,99,24,0,"26.116666666667,99.4"
   ,R,O,145,66,52129,"Songshujiao Ore Field, Gejiu Sn-polymetallic Ore Field, Gejiu Co., Honghe Autonomous Prefecture, Yunnan Province, China",186995,"Jixinnao Au-Cu Deposit, Kafang Ore Field (Kafang Mine), Gejiu Sn-polymetallic Ore Field, Gejiu Co., Honghe Autonomous Prefecture, Yunnan Province, China",Chen et al. (2007),Chen et al. (2007),Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,R,O,145,66,243971,"Songshujiao Mine, Songshujiao Ore Field, Gejiu Sn-polymetallic Ore Field, Gejiu Co., Honghe Autonomous Prefecture, Yunnan Province, China",186995,"Jixinnao Au-Cu Deposit, Kafang Ore Field (Kafang Mine), Gejiu Sn-polymetallic Ore Field, Gejiu Co., Honghe Autonomous Prefecture, Yunnan Province, China",Chen et al. (2007),Chen et al. (2007),Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,134604,"Bainiuchang Ag-polymetallic Deposit, Mengzi Co., Honghe Autonomous Prefecture, Yunnan Province, China",,,,,Acanthite,1,,,23,28,0,103,47,30,"23.466666666667,103.79166666667"
MD ,,,,,225667,"Guanfang Cu Deposit, Yun Co., Lincang Prefecture, Yunnan Province, China",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
   ,R,O,63.38,60.94,210430,"Eastern Ore Zone, Baiyangping Ore Field, Lanping Co., Nujiang Autonomous Prefecture, Yunnan Province, China",154562,"Baiyangping Cu-Co-Ag Deposit, Western Ore Zone, Baiyangping Ore Field, Lanping Co., Nujiang Autonomous Prefecture, Yunnan Province, China",Xue et al. (2003),Xue et al. (2003),Acanthite,1,,,26,45,0,99,18,59,"26.75,99.316388888889"
MD ,R,O,63.38,60.94,186860,"Xiaquwu-Dongzhiyan Cu-Ag Deposit, Eastern Ore Zone, Baiyangping Ore Field, Lanping Co., Nujiang Autonomous Prefecture, Yunnan Province, China",154562,"Baiyangping Cu-Co-Ag Deposit, Western Ore Zone, Baiyangping Ore Field, Lanping Co., Nujiang Autonomous Prefecture, Yunnan Province, China",Xue et al. (2003),Xue et al. (2003),Acanthite,1,,,26,47,0,99,22,0,"26.783333333333,99.366666666667"
MD ,,O,63.38,60.94,154562,"Baiyangping Cu-Co-Ag Deposit, Western Ore Zone, Baiyangping Ore Field, Lanping Co., Nujiang Autonomous Prefecture, Yunnan Province, China",154562,"Baiyangping Cu-Co-Ag Deposit, Western Ore Zone, Baiyangping Ore Field, Lanping Co., Nujiang Autonomous Prefecture, Yunnan Province, China",Xue et al. (2003),Xue et al. (2003),Acanthite,1,,,26,52,0,99,15,0,"26.866666666667,99.25"
MD ,R,O,63.38,60.94,186448,"Fulongchang Cu-Ag-Pb-Zn Deposit, Western Ore Zone, Baiyangping Ore Field, Lanping Co., Nujiang Autonomous Prefecture, Yunnan Province, China",154562,"Baiyangping Cu-Co-Ag Deposit, Western Ore Zone, Baiyangping Ore Field, Lanping Co., Nujiang Autonomous Prefecture, Yunnan Province, China",Xue et al. (2003),Xue et al. (2003),Acanthite,1,,,26,49,0,99,14,0,"26.816666666667,99.233333333333"
MD ,R,O,63.38,60.94,210435,"Wudichang Zn-Pb-Ag Deposit, Western Ore Zone, Baiyangping Ore Field, Lanping Co., Nujiang Autonomous Prefecture, Yunnan Province, China",154562,"Baiyangping Cu-Co-Ag Deposit, Western Ore Zone, Baiyangping Ore Field, Lanping Co., Nujiang Autonomous Prefecture, Yunnan Province, China",Xue et al. (2003),Xue et al. (2003),Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,186862,"Hetaoqing Cu-Ag Deposit, Lanping Co., Nujiang Autonomous Prefecture, Yunnan Province, China",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,O,91.1,67.6,134597,"Jinding Zn-Pb-Ag Deposit (Lanping Mine), Lanping Co., Nujiang Autonomous Prefecture, Yunnan Province, China",134597,"Jinding Zn-Pb-Ag Deposit (Lanping Mine), Lanping Co., Nujiang Autonomous Prefecture, Yunnan Province, China",Xue et al. (2003),Xue et al. (2003),Acanthite,1,,,26,24,0,99,25,0,"26.4,99.416666666667"
MD ,,O,57.7,55.7,155429,"Jinman Cu Deposit, Lanping Co., Nujiang Autonomous Prefecture, Yunnan Province, China",155429,"Jinman Cu Deposit, Lanping Co., Nujiang Autonomous Prefecture, Yunnan Province, China",Zheng et al. (2004),Zheng et al. (2004),Acanthite,1,,,26,25,0,99,14,0,"26.416666666667,99.233333333333"
MD ,,Y,300,300,155489,"Laochang Polymetallic Deposit, Lancang Co., Pu'er Prefecture, Yunnan Province, China",155489,"Laochang Polymetallic Deposit, Lancang Co., Pu'er Prefecture, Yunnan Province, China",Moiser et al. (2009),Moiser et al. (2009),Acanthite,1,,,22,44,30,99,43,30,"22.741666666667,99.725"
MD ,,,,,134618,"Jinchang Mine (Mojiang Mine; Yuanjiang Gold Mine), Mojiang Co., Pu'er Prefecture, Yunnan Province, China",,,,,Acanthite,1,,,23,30,0,101,45,0,"23.5,101.75"
MD ,,O,234.9,215.1,135118,"Qilinchang Zn-Pb-(Ag-Ge) Deposit (Dashuijing Zn-Pb-(Ag-Ge) Deposit), Huize Zn-Pb-(Ag) Ore Field, Huize Co., Qujing Prefecture, Yunnan Province, China",135118,"Qilinchang Zn-Pb-(Ag-Ge) Deposit (Dashuijing Zn-Pb-(Ag-Ge) Deposit), Huize Zn-Pb-(Ag) Ore Field, Huize Co., Qujing Prefecture, Yunnan Province, China",Taylor et al. (2009),Taylor et al. (2009),Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,155777,"Lemachang Ag-(Pb-Zn) Deposit, Ludian Co., Zhaotong Prefecture, Yunnan Province, China",,,,,Acanthite,1,,,27,5,40,103,22,30,"27.094444444444,103.375"
MD ,,,,,225888,"Jinshachang Pb-Zn Deposit, Yongshan Co., Zhaotong Prefecture, Yunnan Province, China",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,216936,"Babaoshan Au-Ag Deposit, Longquan Co., Lishui Prefecture, Zhejiang Province, China",,,,,Acanthite,1,,,27,57,30,118,58,30,"27.958333333333,118.975"
MD ,,,,,234168,"Wutun Ag-Pb-Zn Deposit, Longquan Co., Lishui Prefecture, Zhejiang Province, China",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,145214,"Zhilingtou Au-Ag Deposit (Zhilintou Au-Ag Deposit; Yinkengshan Au-Ag Deposit), Suichang Gold Mine, Suichang Co., Lishui Prefecture, Zhejiang Province, China",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,186603,"Zhupu'ao Au-Ag Deposit, Pingshui, Shaoxing Co., Shaoxing Prefecture, Zhejiang Province, China",,,,,Acanthite,1,,,29,57,0,120,38,0,"29.95,120.63333333333"
MD ,,,,,186612,"Haoshi Ag Deposit, Shengzhou Co., Shaoxing Prefecture, Zhejiang Province, China",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,187481,"Wubu Ag-Pb-Zn Deposit, Huangyan District, Taizhou Prefecture, Zhejiang Province, China",,,,,Acanthite,1,,,28,38,0,120,56,0,"28.633333333333,120.93333333333"
MD ,,,,,145255,"Dalingkou Mine, Tiantai Co., Taizhou Prefecture, Zhejiang Province, China",,,,,Acanthite,1,,,29,7,30,120,55,0,"29.125,120.91666666667"
MD ,,,,,234167,"Hou'an Ag Deposit, Tiantai Co., Taizhou Prefecture, Zhejiang Province, China",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,206724,"Mun. De Caramanta, Antioquia Department, Colombia",,,,,Acanthite,1,,,0,0,0,0,0,0,
MD ,,,,,206729,"Echandia District, Loazia Hill, Caldas Department, Colombia",,,,,Acanthite,1,,,0,0,0,0,0,0,
MD ,,,,,206732,"La Plata Vein, Echandia District, Loazia Hill, Caldas Department, Colombia",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,206730,"Loaizita Lode, Echandia District, Loazia Hill, Caldas Department, Colombia",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,323,"Marmato Mining District, Mun. De Salamina, Caldas Department, Colombia",,,,,Acanthite,1,,,5,20,0,-75,-20,0,"5.3333333333333,-75.333333333333"
MD ,,,,,206796,"Porvenir Mines, Mun. De Mallama, Nariño Department, Colombia",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
